generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
1,96,30000,0.842202,0.610675,164465,18566,577,biscoito,67f4a580b2,5.3124
1,97,30000,0.843504,0.611433,164625,18598,581,biscoito,03a763ec26,5.3575
1,98,30000,0.841316,0.608094,164660,18407,580,biscoito,4ac9975074,5.2911
1,99,30000,0.842646,0.610876,164612,18542,575,biscoito,14a33c5483,5.3166
2,0,30000,0.846053,0.632651,164691,18679,586,biscoito,57fe410213,5.4578
2,1,30000,0.844795,0.626686,164330,18584,590,biscoito,b2ce52de2d,5.4196
2,2,30000,0.845414,0.624877,164498,18558,587,biscoito,0f79605faf,5.4467
2,3,30000,0.841911,0.624635,164536,18509,583,biscoito,86df455216,5.4112
2,4,30000,0.844263,0.624410,164984,18544,589,biscoito,00ad1f4b73,5.3656
2,5,30000,0.843780,0.624166,164362,18497,586,biscoito,721ba191f1,5.3541
2,6,30000,0.843740,0.624066,164103,18426,591,biscoito,126f369715,5.4628
2,7,30000,0.844835,0.623474,164337,18603,589,biscoito,1173afe905,5.4239
2,8,30000,0.845785,0.622492,164313,18502,586,biscoito,51258d1864,5.4778
2,9,30000,0.843564,0.622276,164758,18702,586,biscoito,4c2f1ae47c,5.4011
2,10,30000,0.843085,0.613862,164602,18456,581,biscoito,8c77de551d,5.4064
2,11,30000,0.842857,0.615380,165045,18508,585,biscoito,b3683854f1,5.3453
2,12,30000,0.844691,0.624691,164169,18385,587,biscoito,ae732f06a8,5.4555
2,13,30000,0.844699,0.624088,164621,18608,578,biscoito,e9a48c1392,5.4020
2,14,30000,0.843716,0.618956,164432,18644,586,biscoito,5587641d81,5.4315
2,15,30000,0.845330,0.619471,164191,18640,587,biscoito,527152869a,5.3490
2,16,30000,0.843884,0.624374,164680,18564,590,biscoito,70a7f89d01,5.3345
2,17,30000,0.842622,0.619056,164379,18773,587,biscoito,3e09dc603f,5.3780
2,18,30000,0.844970,0.616266,164732,18589,581,biscoito,7f6fd9dbc0,5.4749
2,19,30000,0.843201,0.616613,164793,18544,576,biscoito,a5aa9a7862,5.3358
2,20,30000,0.844271,0.618473,164920,18641,584,biscoito,6b6934fc55,5.3663
2,21,30000,0.846400,0.617577,164619,18664,583,biscoito,55b03cd71a,5.4640
2,22,30000,0.843664,0.612310,164944,18674,577,biscoito,23a75faa79,5.4728
2,23,30000,0.844990,0.628120,164289,18524,590,biscoito,1ffea108c2,5.3641
2,24,30000,0.845186,0.615556,164849,18542,584,biscoito,b8643f081b,5.3446
2,25,30000,0.840561,0.611442,164590,18602,586,biscoito,62d865fbcf,5.4297
2,26,30000,0.844962,0.619664,164701,18458,580,biscoito,87de208dc6,5.3701
2,27,30000,0.844267,0.617231,164546,18575,576,biscoito,cbfc99414a,5.4388
2,28,30000,0.844056,0.619429,164927,18706,580,biscoito,2542e07d72,5.3848
2,29,30000,0.842466,0.626241,164431,18553,592,biscoito,dcdbe4ce98,5.4483
2,30,30000,0.844303,0.623081,164265,18479,583,biscoito,8ba7538fd4,5.4049
2,31,30000,0.844008,0.626444,164636,18781,581,biscoito,7b25d0eb67,5.3231
2,32,30000,0.844311,0.616114,163928,18460,579,biscoito,d9edd5a902,5.3883
2,33,30000,0.844132,0.608921,164839,18681,573,biscoito,de248d5b38,5.3481
2,34,30000,0.843816,0.613241,164625,18499,573,biscoito,900565a8cd,5.4367
2,35,30000,0.845374,0.618471,164183,18621,587,biscoito,5885d5387b,5.3073
2,36,30000,0.844515,0.617449,164650,18628,584,biscoito,baab3279f9,5.4108
2,37,30000,0.844807,0.625306,164874,18552,588,biscoito,391f1f15bb,5.3755
2,38,30000,0.844303,0.611891,164813,18650,570,biscoito,b45a6fa0da,5.3617
2,39,30000,0.842542,0.624848,164462,18637,594,biscoito,9318d89e44,5.3426
2,40,30000,0.845030,0.618206,164971,18641,583,biscoito,04b7189d3e,5.3772
2,41,30000,0.844064,0.624907,164532,18559,582,biscoito,087b3c3a88,5.3100
2,42,30000,0.844835,0.623474,164337,18603,589,biscoito,1173afe905,5.4239
2,43,30000,0.843337,0.615850,164530,18519,575,biscoito,f526b23547,5.3184
2,44,30000,0.843608,0.610164,164387,18663,577,biscoito,5e1585a5ae,5.3843
2,45,30000,0.845194,0.615443,164227,18350,576,biscoito,1a8dd47257,5.4604
