generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
5,18,20000,0.817506,0.538500,110081,14954,539,biscoito,c3b6a32dd2,4.6156
5,19,20000,0.818525,0.536357,109921,15007,537,biscoito,3efbc7aeb0,4.7582
6,0,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
6,1,20000,0.818525,0.536357,109921,15007,537,biscoito,3efbc7aeb0,4.7582
6,2,20000,0.813808,0.531436,109979,14661,536,biscoito,121ca87506,4.6700
6,3,20000,0.807281,0.518673,110405,14639,533,biscoito,362d531886,4.5995
6,4,20000,0.815901,0.530994,109949,14976,535,biscoito,9a83f8cd9d,4.7033
6,5,20000,0.814000,0.533991,109840,14748,544,biscoito,a0de55f8f3,4.7350
6,6,20000,0.808587,0.524642,110934,14552,533,biscoito,8483aae79a,4.6936
6,7,20000,0.815074,0.540208,109854,14784,550,biscoito,7573cdbf78,4.7543
6,8,20000,0.809810,0.518796,110070,14691,532,biscoito,46f9be7080,4.8107
6,9,20000,0.808855,0.517009,110431,14645,532,biscoito,83be171971,4.6894
6,10,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
6,11,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
6,12,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
6,13,20000,0.812578,0.527985,110054,14746,535,biscoito,99c7f278f3,4.8345
6,14,20000,0.814000,0.533562,110102,14816,546,biscoito,1d115d4553,4.8181
6,15,20000,0.808092,0.516217,110368,14645,536,biscoito,469ce9c86f,4.8099
6,16,20000,0.814531,0.536717,110120,14848,544,biscoito,9826cb132c,4.6717
6,17,20000,0.817506,0.538500,110081,14954,539,biscoito,c3b6a32dd2,4.6156
6,18,20000,0.807413,0.520692,110192,14714,534,biscoito,1d202ccbb3,4.6864
6,19,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,0,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,1,20000,0.807281,0.518673,110405,14639,533,biscoito,362d531886,4.5995
7,2,20000,0.808587,0.524642,110934,14552,533,biscoito,8483aae79a,4.6936
7,3,20000,0.807066,0.517587,110420,14598,536,biscoito,bb85738b2e,4.7997
7,4,20000,0.811455,0.529236,110804,14608,535,biscoito,f673309b18,4.6340
7,5,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,6,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,7,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,8,20000,0.808855,0.517009,110431,14645,532,biscoito,83be171971,4.6894
7,9,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,10,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,11,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,12,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,13,20000,0.809095,0.522511,110411,14698,533,biscoito,3f5846fd03,4.7003
7,14,20000,0.807801,0.514680,110276,14658,530,biscoito,7eb4119cc3,4.5882
7,15,20000,0.808092,0.516217,110368,14645,536,biscoito,469ce9c86f,4.8099
7,16,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
7,17,20000,0.808060,0.516802,110477,14651,536,biscoito,544918f91a,4.6931
7,18,20000,0.808044,0.516470,110467,14640,535,biscoito,857670c129,4.7321
7,19,20000,0.812673,0.522111,110241,14804,530,biscoito,d12ebb30f7,4.6974
8,0,20000,0.807801,0.514680,110276,14658,530,biscoito,7eb4119cc3,4.5882
8,1,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,2,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,3,20000,0.810245,0.523848,110298,14638,534,biscoito,524ac243dc,4.8469
8,4,20000,0.808164,0.513996,110314,14695,530,biscoito,d281826ac8,4.8215
8,5,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,6,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,7,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,8,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,9,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,10,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,11,20000,0.808823,0.515590,110396,14620,531,biscoito,f68e8bbcab,4.7257
8,12,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,13,20000,0.808823,0.515859,110402,14630,531,biscoito,e19d9ab584,4.5805
8,14,20000,0.809143,0.517465,110406,14618,533,biscoito,8c91584c4a,4.8156
8,15,20000,0.809286,0.520071,110321,14655,532,biscoito,191bc0f45d,4.6037
8,16,20000,0.808695,0.519262,110464,14707,530,biscoito,a4456d17e7,4.7940
8,17,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,18,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
8,19,20000,0.808524,0.517123,110384,14637,532,biscoito,d18fa695e6,4.6680
9,0,20000,0.808164,0.513996,110314,14695,530,biscoito,d281826ac8,4.8215
9,1,20000,0.808300,0.519332,110321,14674,532,biscoito,94efd44075,4.7157
9,2,20000,0.809502,0.519150,110476,14617,531,biscoito,ce63a398de,4.6548
9,3,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
9,4,20000,0.808587,0.515852,110380,14619,532,biscoito,d5084af0eb,4.7162
9,5,20000,0.808675,0.517967,110392,14637,533,biscoito,de3ef17861,4.5673
9,6,20000,0.808344,0.517738,110421,14642,533,biscoito,39ee25adde,4.7508
9,7,20000,0.808480,0.515799,110436,14660,531,biscoito,dd89a70dfc,4.7172
9,8,20000,0.808883,0.517607,110376,14693,531,biscoito,bff6009daa,4.7695
9,9,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
9,10,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
9,11,20000,0.808500,0.516981,110393,14645,529,biscoito,4e52ff5f93,4.6818
9,12,20000,0.808671,0.516825,110402,14632,530,biscoito,af13be390e,4.6793
9,13,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
9,14,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
9,15,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
9,16,20000,0.808480,0.514512,110408,14625,532,biscoito,d2db1b3f82,4.6578
9,17,20000,0.808476,0.516300,110397,14627,532,biscoito,53c65bdff9,4.7335
9,18,20000,0.808548,0.516188,110385,14631,531,biscoito,f32954ee4e,4.7142
9,19,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,0,20000,0.808164,0.513996,110314,14695,530,biscoito,d281826ac8,4.8215
10,1,20000,0.808132,0.514355,110429,14619,532,biscoito,828156445b,4.7835
10,2,20000,0.808408,0.515693,110415,14626,532,biscoito,d8566b89e0,4.6569
10,3,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,4,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,5,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,6,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,7,20000,0.808671,0.516825,110402,14632,530,biscoito,af13be390e,4.6793
10,8,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,9,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,10,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
10,11,20000,0.808420,0.515461,110398,14621,531,biscoito,6f0568254e,4.7466
