generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
17,2,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
17,3,50,0.117644,0.013800,267,238,41,biscoito,bdbefc6adb,2.9703
17,4,50,0.112216,0.012885,263,234,41,biscoito,a4c72330ba,2.9307
17,5,50,0.112352,0.012967,270,238,40,biscoito,3be9d5fd23,3.0535
17,6,50,0.111861,0.012644,266,236,40,biscoito,e8713a4a39,2.8891
17,7,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
17,8,50,0.114018,0.013806,273,241,41,biscoito,d1ab328068,2.9265
17,9,50,0.111873,0.013009,268,241,41,biscoito,4ee59f1d6b,2.8730
17,10,50,0.115180,0.013179,266,235,40,biscoito,1cccbcca36,2.9905
17,11,50,0.114457,0.013321,257,230,40,biscoito,3d8f989d2c,3.1125
17,12,50,0.114049,0.013175,266,238,41,biscoito,8988975493,3.0024
17,13,50,0.115495,0.013796,261,231,40,biscoito,71ca11744f,3.0431
17,14,50,0.112072,0.011971,260,229,40,biscoito,fc07ee8562,3.0800
17,15,50,0.113846,0.013531,270,240,41,biscoito,c6ad5dc0b6,3.0153
17,16,50,0.112168,0.012836,263,234,40,biscoito,1d0ba5b89d,3.0339
17,17,50,0.111046,0.013157,257,228,40,biscoito,c558ce4587,3.0736
17,18,50,0.112871,0.013081,269,240,40,biscoito,4bc7dc21ba,2.9118
17,19,50,0.111921,0.012328,269,238,41,biscoito,f6342ecc98,3.0353
18,0,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
18,1,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
18,2,50,0.109528,0.012720,261,236,42,biscoito,900bc80f47,2.9962
18,3,50,0.109392,0.012506,267,237,40,biscoito,70a5c95301,3.0833
18,4,50,0.112072,0.011971,260,229,40,biscoito,fc07ee8562,3.0800
18,5,50,0.112216,0.012885,263,234,41,biscoito,a4c72330ba,2.9307
18,6,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
18,7,50,0.111142,0.012525,256,227,39,biscoito,0e34a29006,2.9278
18,8,50,0.111873,0.013009,268,241,41,biscoito,4ee59f1d6b,2.8730
18,9,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
18,10,50,0.111274,0.012875,269,239,41,biscoito,c7880897fb,2.9234
18,11,50,0.111373,0.013175,269,238,41,biscoito,9e509bea69,3.0044
18,12,50,0.111873,0.013009,268,241,41,biscoito,4ee59f1d6b,2.8730
18,13,50,0.112216,0.012885,263,234,41,biscoito,a4c72330ba,2.9307
18,14,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
18,15,50,0.111861,0.012644,266,236,40,biscoito,e8713a4a39,2.8891
18,16,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
18,17,50,0.124666,0.014863,266,241,43,biscoito,67cb5c0633,3.0171
18,18,50,0.118155,0.012338,271,243,40,biscoito,3d3564ac2e,3.1042
18,19,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
19,0,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
19,1,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
19,2,50,0.111034,0.012760,269,237,40,biscoito,4fdfb77362,2.9232
19,3,50,0.109772,0.012652,267,239,41,biscoito,0f7446c315,2.9778
19,4,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
19,5,50,0.110119,0.012577,267,235,41,biscoito,71e7ed9106,3.0281
19,6,50,0.111569,0.012326,270,242,41,biscoito,a39f14f9db,2.8888
19,7,50,0.114357,0.012608,270,238,39,biscoito,15e5b82bb2,2.9454
19,8,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
19,9,50,0.111861,0.012644,266,236,40,biscoito,e8713a4a39,2.8891
19,10,50,0.111294,0.014042,262,232,41,biscoito,37027a88b3,3.2383
19,11,50,0.109420,0.013285,261,234,42,biscoito,0274fdcb27,3.1288
19,12,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
19,13,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
19,14,50,0.111373,0.013175,269,238,41,biscoito,9e509bea69,3.0044
19,15,50,0.109392,0.012506,267,237,40,biscoito,70a5c95301,3.0833
19,16,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
19,17,50,0.109528,0.012720,261,236,42,biscoito,900bc80f47,2.9962
19,18,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
19,19,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
20,0,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
20,1,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
20,2,50,0.111294,0.014042,262,232,41,biscoito,37027a88b3,3.2383
20,3,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
20,4,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
20,5,50,0.105194,0.012199,270,243,41,biscoito,c3e17490d7,3.1896
20,6,50,0.108378,0.013037,266,237,41,biscoito,414042a1a6,3.1007
20,7,50,0.108298,0.012465,266,237,41,biscoito,20c3fbcbbd,3.0610
20,8,50,0.118407,0.012825,268,240,40,biscoito,016d8fd29d,3.0978
20,9,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
20,10,50,0.116702,0.013100,269,244,42,biscoito,5ae28f88bd,3.0494
20,11,50,0.108378,0.013037,266,237,41,biscoito,414042a1a6,3.1007
20,12,50,0.108350,0.012903,265,237,41,biscoito,d623481cdf,2.9703
20,13,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
20,14,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
20,15,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
20,16,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
20,17,50,0.111034,0.012760,269,237,40,biscoito,4fdfb77362,2.9232
20,18,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
20,19,50,0.109392,0.012506,267,237,40,biscoito,70a5c95301,3.0833
21,0,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,1,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,2,50,0.117389,0.014669,265,236,41,biscoito,d90a1c16ab,3.0065
21,3,50,0.103209,0.012226,267,240,41,biscoito,46ca2201cd,3.0273
21,4,50,0.109932,0.014326,269,240,42,biscoito,89488b1722,3.1369
21,5,50,0.105194,0.012199,270,243,41,biscoito,c3e17490d7,3.1896
21,6,50,0.108298,0.012465,266,237,41,biscoito,20c3fbcbbd,3.0610
21,7,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,8,50,0.108378,0.013037,266,237,41,biscoito,414042a1a6,3.1007
21,9,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,10,50,0.105194,0.012199,270,243,41,biscoito,c3e17490d7,3.1896
21,11,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,12,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,13,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,14,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,15,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,16,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,17,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
21,18,50,0.108665,0.012559,268,240,41,biscoito,a66c3768bf,2.9193
21,19,50,0.105194,0.012199,270,243,41,biscoito,c3e17490d7,3.1896
22,0,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,1,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,2,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,3,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,4,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,5,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,6,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,7,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,8,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,9,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,10,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,11,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,12,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,13,50,0.117145,0.012835,274,243,40,biscoito,33fab2fd7e,3.0720
22,14,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,15,50,0.113766,0.012935,264,238,41,biscoito,d99418901b,3.0416
22,16,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,17,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,18,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
22,19,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,0,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,1,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,2,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,3,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,4,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,5,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,6,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,7,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,8,50,0.101723,0.013631,259,234,41,biscoito,78181df919,3.0336
23,9,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,10,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
23,11,50,0.102910,0.012694,265,237,41,biscoito,42991516c3,3.1477
