generation,individual_id,l0_size,accuracy_on_full,f1_macro_on_full,num_tokens,num_distinct_tokens,num_classes_in_l0,most_frequent_class_in_l0,l0_indices_hash,fitness_calc_time_sec
13,24,10,0.007948,0.001119,55,55,10,alcool,340634c22b,1.5311
13,25,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
13,26,10,0.006257,0.001299,52,52,10,alcool,5817ff9d16,1.4022
13,27,10,0.007589,0.001435,54,54,10,alcool,5f00aa4ccf,1.3745
13,28,10,0.007296,0.001184,51,51,10,alcool,fbe9b724c4,1.4816
13,29,10,0.007482,0.001484,56,56,10,alcool,3d8a4f612b,1.5097
13,30,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
13,31,10,0.006803,0.001256,55,55,10,alcool,d6933f1ded,1.3587
13,32,10,0.008215,0.000977,55,55,10,alcool,9d9e272342,1.5013
13,33,10,0.006990,0.001183,55,55,10,alcool,9528bbac19,1.6859
13,34,10,0.011809,0.001247,53,53,10,alcool,c7a4eab8b7,1.4362
13,35,10,0.007882,0.001192,54,54,10,alcool,44245e8e6d,1.4218
13,36,10,0.007296,0.001184,51,51,10,alcool,fbe9b724c4,1.4816
13,37,10,0.008747,0.001246,55,55,10,alcool,a5bfb77556,1.4989
13,38,10,0.009053,0.001177,55,55,10,alcool,3ea55f1fe6,1.4346
13,39,10,0.008241,0.001096,55,55,10,alcool,56432a1f03,1.4254
13,40,10,0.007003,0.001224,54,54,10,alcool,373502a089,1.4193
13,41,10,0.006710,0.001165,55,55,10,alcool,411904620a,1.4104
13,42,10,0.008121,0.001022,54,54,10,alcool,1da0524092,1.4364
13,43,10,0.008228,0.001239,58,58,10,alcool,d5fe9acae1,1.6313
13,44,10,0.006204,0.001263,49,49,10,picole,5f38fe97fd,1.4103
13,45,10,0.007323,0.001467,53,53,10,alcool,ba54dded51,1.3559
13,46,10,0.008654,0.001151,55,55,10,alcool,219eb3e197,1.4044
13,47,10,0.007296,0.001184,51,51,10,alcool,fbe9b724c4,1.4816
13,48,10,0.011130,0.001352,56,56,10,alcool,d04d4efa06,1.4181
13,49,10,0.008800,0.001569,55,55,10,alcool,b148ca882e,1.5075
14,0,10,0.006084,0.001036,54,54,10,alcool,1b83697e15,1.5387
14,1,10,0.006204,0.001263,49,49,10,picole,5f38fe97fd,1.4103
14,2,10,0.006257,0.001299,52,52,10,alcool,5817ff9d16,1.4022
14,3,10,0.006257,0.001299,52,52,10,alcool,5817ff9d16,1.4022
14,4,10,0.006484,0.001383,52,52,10,picole,82094c2918,2.0985
14,5,10,0.006084,0.001036,54,54,10,alcool,1b83697e15,1.5387
14,6,10,0.006257,0.001299,52,52,10,alcool,5817ff9d16,1.4022
14,7,10,0.007975,0.001151,55,55,10,alcool,a1a55c0a01,1.6030
14,8,10,0.007003,0.001224,54,54,10,alcool,373502a089,1.4193
14,9,10,0.006990,0.001183,55,55,10,alcool,9528bbac19,1.6859
14,10,10,0.006990,0.001183,55,55,10,alcool,9528bbac19,1.6859
14,11,10,0.005685,0.001048,51,51,10,picole,3c67d6dd58,1.3667
14,12,10,0.007576,0.001579,56,56,10,alcool,2b35cc5d8d,1.6383
14,13,10,0.010371,0.001524,50,50,10,alcool,282d382d11,1.6296
14,14,10,0.006936,0.001216,53,53,10,alcool,94ab89bb5d,1.5451
14,15,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
14,16,10,0.007296,0.001184,51,51,10,alcool,fbe9b724c4,1.4816
14,17,10,0.007070,0.001118,55,55,10,alcool,ca7734b0e3,1.3832
